10		1670806.289	12288000
2		1664903.588	12291968.28
3		1669026.712	12276552.85
4		1676956.552	12283289.37
5		1677900.671	12267225.74
6		1680082.43	12257810.04
7		1668748.688	12274047.66
8		1664363.248	12289282.67
9		1668007.975	12284492.28
10		1666365.811	12286482.95
11		1685785.59	12287268.63
12		1672643.492	12285163.05
13		1673946.93	12276991.3
14		1666972.511	12260276.84
15		1674133.539	12271064.78
16		1666525.801	12292390.35
17		1664142.928	12294990.32
18		1662686.809	12292567.25
19		1684660.784	12274361.02
20		1664941.362	12293054.12
21		1687545.052	12275309.98
22		1675969.412	12268742.36
23		1670479.088	12289152.81
24		1664457.128	12292771.22
25		1675435.039	12283475.99
26		1681830.583	12277876.53
27		1663670.995	12276922.25
28		1674544.692	12285947.74
29		1662888.254	12276225.33
30		1681693.191	12279248.51
31		1668012.62	12285305.78
32		1662845.119	12280100.17
33		1673792.572	12276405.67
34		1680608.492	12266361.86
35		1685872.536	12275830.08
36		1667627.367	12274484.79
37		1665654.832	12284146.9
38		1682829.675	12282271.68
39		1679305.501	12279452.35
40		1691988.22	12273067.54
41		1677027.621	12277198.98
42		1680444.599	12279294.24
43		1683215.629	12273383.69
44		1671837.563	12286491.82
45		1673463.217	12274578.51
46		1691395.861	12275279.48
47		1665728.052	12259341.8
48		1671766.375	12282942.83
49		1685510.745	12276023.57
50		1682352.405	12277930.97
51		1681028.91	12272838.74
52		1689145.498	12276120.67
53		1672553.384	12280070.71
54		1688192.027	12283981.52
55		1680549.796	12280114.53
56		1693695.409	12276525.39
57		1662466.182	12281293.82
58		1662987.303	12295391.13
59		1681744.616	12272155.92
60		1679334.71	12273164.98
61		1665826.147	12282552.06
62		1671738.51	12280299.27
63		1670420.532	12266981.81
64		1688162.601	12275409.32
65		1682656.668	12272704.41
66		1660863.478	12283726.03
67		1677018.753	12277674.39
68		1675749.751	12268324.62
69		1678503.959	12270356.23
70		1663157.763	12281256.12
71		1665606.02	12258961.34
72		1680719.76	12273310.94
73		1680861.731	12281619.65
74		1684487.052	12274174.14
75		1682519.833	12277879.37
76		1675749.215	12268650.04
77		1684194.118	12274537.51
78		1665316.563	12281577.28
79		1670200.47	12263062.34
80		1671310.24	12282700.41
81		1672117.418	12283282.83
82		1669131.529	12266470.38
83		1661004.794	12256840.7
84		1669452.68	12276195.23
85		1684664.306	12274365.06
86		1668929.158	12284243.5
87		1663496.321	12286330.41
88		1663141.698	12283965.19
89		1692167.756	12278034.65
90		1668559.44	12285061.93
91		1667786.57	12274887.11
92		1662431.468	12281111.59
93		1670253.62	12282586.86
94		1668719.229	12283634.4
95		1670741.134	12272190.37
96		1665004.391	12278164.44
97		1673581.153	12286687.55
98		1664802.433	12289777.41
99		1678293.38	12282893.04
100		1678669.769	12266422.09
101		1682928.651	12275160.14
102		1662230.707	12256497.07
103		1669701.561	12283386.74
104		1691274.14	12273545.24
105		1667884.084	12278196.46
106		1669792.889	12264550.28
107		1667372.997	12260581.49
108		1673383.111	12289089.34
109		1682879.97	12282841.18
110		1680405.945	12280172.96
111		1675480.12	12286113.1
112		1670296.558	12284791.7
113		1662920.78	12284021.65
114		1669990.3	12266874.12
115		1673683.942	12288000
116		1674152.881	12269812.39
117		1674917.862	12270440.23
118		1684642.212	12276548.99
119		1664759.54	12278321.89
120		1662575.111	12280373.48
121		1688071.969	12275103.42
122		1670273.231	12288254.34
123		1672458.681	12265257.65
124		1667108.326	12278469.28
125		1675617.119	12286711.85
126		1683166.882	12282324.62
127		1660445.51	12283864.35
128		1679861.668	12259796.09
129		1664921.914	12293740.03
130		1685199.821	12275828.86
131		1676908.1	12268903.48
132		1668209.159	12267644.61
133		1675447.397	12285460.86
134		1682162.478	12277885.35
135		1678880.889	12274434.72
136		1674320.01	12278156.66
137		1680883.555	12279692.88
138		1674984.672	12287113.04
139		1673667.779	12281152.9
140		1669175.053	12274186.59
141		1664964.77	12279012.35
142		1673842.285	12275197.72
143		1667138.051	12261699.7
144		1685288.369	12275209.31
145		1675616.369	12286527.7
146		1669966.797	12283867.17
147		1673476.561	12286162.92
148		1678868.331	12283212.41
149		1671320.98	12280228.03
150		1676066.507	12268170.48
151		1669897.259	12262766.22
152		1663029.623	12283098.88
153		1663109.569	12279533.48
154		1688400.321	12274751.41
155		1681539.075	12278592.08
156		1660189.481	12284246.11
157		1675629.444	12268914.8
158		1667692.411	12279664.65
159		1663766.932	12295101.96
160		1665856.551	12278251.61
161		1662511.86	12279773.13
162		1688155.159	12275684.09
163		1692304.78	12272449.88
164		1670700.997	12280408.4
165		1669488.118	12294911.41
166		1670244.019	12286804.31
167		1663147.965	12283526.07
168		1671350.528	12287628.99
169		1666752.175	12260066.62
170		1669417.88	12264597.48
171		1675743.333	12285735.74
172		1668543.261	12261808.29
173		1669365.652	12289386
174		1669772.794	12283364.43
175		1672522.058	12280006.37
176		1670021.491	12286627.14
177		1668888.828	12274372.45
178		1692912.532	12275073.43
179		1669859.822	12284332.01
180		1679132.33	12273857.28
181		1686634.916	12272454.14
182		1673941.773	12289419.7
183		1670275.23	12288092.35
184		1662482.394	12294700.31
185		1668649.569	12275027.58
186		1680254.688	12271750.1
187		1664875.33	12288132.78
188		1665657.158	12284210.05
189		1671641.811	12292806.51
190		1663918.021	12296012.21
191		1664876.28	12292623
192		1674432.625	12272646.14
193		1667819.301	12262407.42
194		1662976.928	12257352.61
195		1680962.71	12283180.81
196		1673622.858	12287570.79
197		1664836.221	12285271.97
198		1668183.452	12280738.28
199		1666395.7	12277981.72
200		1673628.445	12278797.91
201		1664388.459	12288335.54
202		1666749.152	12284240.85
203		1672776.551	12265616.62
204		1684075.4	12277146.97
205		1672845.511	12275161.23
206		1675283.852	12274619.87
207		1662404.34	12294317.92
208		1674645.601	12268033.62
209		1662171.491	12256746.63
210		1669147.47	12289179.64
211		1692886.338	12275343.84
212		1664094.727	12289364.06
213		1675662.748	12286397.23
214		1673730.431	12278541.3
215		1675263.482	12273491.15
216		1670441.728	12286783.25
217		1692152.359	12278197.89
218		1674499.234	12282281.66
219		1681649.232	12273664.7
220		1671019.789	12290279.03
221		1675016.948	12284588.86
222		1673571.797	12293136.96
223		1663087.741	12285378.36
224		1691623.619	12274644.92
225		1674866.879	12274704.26
226		1670838.225	12282478.54
227		1685829.618	12275798.04
228		1671529.47	12264403.89
229		1681398.75	12280575.65
230		1674584.513	12270202.17
231		1663055.436	12283703.23
232		1676994	12268938
233		1664163.527	12284342.17
234		1673615.469	12266421.32
235		1681921.78	12276047.65
236		1681586.412	12278164.11
237		1669060.512	12275937.84
238		1680382.229	12273571.29
239		1670200.171	12286954.73
240		1681551.858	12279879.09
241		1668244.728	12281028.88
242		1693062.499	12276129.09
243		1671136.959	12293927.63
244		1678952.868	12283386.07
245		1687698.16	12275143.58
246		1692212.308	12275954.04
247		1665016.269	12293036.84
248		1666269.195	12278819.69
249		1668046.949	12261415.89
250		1673874.291	12274484.22
251		1683119.77	12277736.18
252		1672472.722	12292533.23
253		1681411.681	12271272.54
254		1675411.139	12269853.84
255		1686023.265	12275638.56
256		1680727.878	12279307.68
257		1661025.61	12283715.98
258		1679829.388	12266599.18
259		1663006.108	12276453.27
260		1664889.781	12292299.71
261		1674770.75	12267756.56
262		1670299.179	12284684.81
263		1685271.46	12273423.84
264		1668123.298	12267833.55
265		1667317.042	12263268.84
266		1670885.596	12291702.98
267		1673854.54	12281160.62
268		1673733.524	12278589.22
269		1670249.622	12285031.16
270		1685845.195	12275809.67
271		1665247.882	12282384.09
272		1663358.581	12257094.63
273		1672416.664	12283881.99
274		1678190.189	12269607.23
275		1667872.84	12291692.45
276		1669781.547	12283406.82
277		1679886.261	12259763.65
278		1669590.092	12289720.87
279		1669211.241	12281814.58
280		1667369.749	12260684.09
281		1673769.249	12284448.87
282		1678664.285	12279640.57
283		1674320.313	12277718.8
284		1673493.658	12277690.03
285		1666181.479	12293553.37
286		1665943.436	12278103.54
287		1670529.506	12284340.44
288		1673665.182	12281393.5
289		1665152.895	12283005.34
290		1669385.579	12264828.2
291		1674284.891	12271581.04
292		1668900.801	12283695.74
293		1668890.131	12281613.39
294		1668721.589	12289506.31
295		1664938.74	12278316.22
296		1679236.381	12283294.68
297		1677067.303	12268367.51
298		1663826.475	12295928.12
299		1674735.741	12287378.2
300		1682023.074	12272365.41
301		1688496.069	12275334.53
302		1674617.449	12272258.49
303		1663530.032	12285878.73
304		1670267.382	12282578.99
305		1670349.388	12263210.18
306		1667443.825	12275951.58
307		1678457.912	12283332.87
308		1681616.772	12279600.58
309		1665561.32	12280976.42
310		1689001.532	12276021.37
311		1674699.34	12285880.66
312		1664880.339	12292976.1
313		1675618.339	12286817
314		1673871.719	12270757.17
315		1678635.002	12270171.43
316		1670266.563	12288498.75
317		1666655.98	12260455.34
318		1671856.962	12265047.97
319		1685676.71	12275880.78
320		1675307.899	12287508.44
321		1670835.092	12282505.04
322		1681586.42	12278554.79
323		1691831.139	12274580.91
324		1672012.901	12279688.13
325		1686911.208	12275406.52
326		1679256.837	12279558.76
327		1681312.75	12283848.6
328		1661559.192	12283932.67
329		1670627.298	12288186.73
330		1670320.098	12285421.61
331		1674122.406	12288036.71
332		1672018.57	12267739.91
333		1673761.934	12276440.15
334		1678821.829	12269978.71
335		1667530.816	12275370.14
336		1663444.208	12257487.12
337		1663562.767	12280407.87
338		1673575.537	12292499.25
339		1666586.536	12285087.28
340		1669741.091	12280294.09
341		1667537.042	12261657.71
342		1673289.288	12287630.7
343		1681379.72	12280577.78
344		1671564.52	12283260.2
345		1675583.089	12286288.22
346		1669080.574	12285948.68
347		1672755.588	12284118.61
348		1672472.697	12292763.23
349		1670053.952	12286090.2
350		1671194.028	12264021.31
351		1664622.021	12288000
352		1664415.62	12284151.34
353		1669348.391	12276271.32
354		1663670.68	12277030.13
355		1685878.258	12287096.29
356		1670700.551	12290040.66
357		1669809.81	12283544.11
358		1670157.568	12285760.35
359		1682931.87	12282666.28
360		1668746.828	12261737.31
361		1670586.559	12273449.45
362		1671672.429	12288000
363		1669587.409	12282875.05
364		1686350.646	12286465.33
365		1680878.963	12281587.24
366		1668574.256	12281312.35
367		1668577.95	12267577.78
368		1664417.631	12284934.73
369		1667999.91	12280371.08
370		1688896.379	12277121.92
371		1668504.431	12267561.15
372		1662744.132	12279671.25
373		1674353.486	12271400.75
374		1680356.072	12283257.05
375		1664258.128	12287931.37
376		1664892.57	12293065.38
377		1676785.302	12283353.93
378		1678773.459	12269650.59
379		1693968.12	12277271.72
380		1669206.744	12276103.06
381		1680264.342	12270391.39
382		1670292.888	12285016.42
